id,link,bank,rating
480309,/bank/tinkoff-bank/otzyvy/480309,tinkoff-bank,5
480296,/bank/sberbank-rossii/otzyvy/480296,sberbank-rossii,1
480275,/bank/sovkombank/otzyvy/480275,sovkombank,5
480263,/bank/tinkoff-bank/otzyvy/480263,tinkoff-bank,5
480245,/bank/tinkoff-bank/otzyvy/480245,tinkoff-bank,5
480239,/bank/tinkoff-bank/otzyvy/480239,tinkoff-bank,5
480237,/bank/sovkombank/otzyvy/480237,sovkombank,5
480235,/bank/tinkoff-bank/otzyvy/480235,tinkoff-bank,5
480229,/bank/tinkoff-bank/otzyvy/480229,tinkoff-bank,5
480227,/bank/tinkoff-bank/otzyvy/480227,tinkoff-bank,5
480221,/bank/sovkombank/otzyvy/480221,sovkombank,5
480218,/bank/sovkombank/otzyvy/480218,sovkombank,1
480209,/bank/tinkoff-bank/otzyvy/480209,tinkoff-bank,5
480196,/bank/mts-bank/otzyvy/480196,mts-bank,1
480185,/bank/tinkoff-bank/otzyvy/480185,tinkoff-bank,5
480176,/bank/gazprombank/otzyvy/480176,gazprombank,5
480174,/bank/gazprombank/otzyvy/480174,gazprombank,5
480173,/bank/gazprombank/otzyvy/480173,gazprombank,5
480172,/bank/gazprombank/otzyvy/480172,gazprombank,5
480171,/bank/tochka/otzyvy/480171,tochka,5
480170,/bank/gazprombank/otzyvy/480170,gazprombank,5
480119,/bank/sovkombank/otzyvy/480119,sovkombank,5
480112,/bank/tinkoff-bank/otzyvy/480112,tinkoff-bank,5
480106,/bank/sovkombank/otzyvy/480106,sovkombank,5
480092,/bank/sovkombank/otzyvy/480092,sovkombank,5
480088,/bank/tochka/otzyvy/480088,tochka,5
480082,/bank/tinkoff-bank/otzyvy/480082,tinkoff-bank,5
480076,/bank/tinkoff-bank/otzyvy/480076,tinkoff-bank,5
480072,/bank/tinkoff-bank/otzyvy/480072,tinkoff-bank,5
480041,/bank/tinkoff-bank/otzyvy/480041,tinkoff-bank,5
480009,/bank/alfa-bank/otzyvy/480009,alfa-bank,1
480000,/bank/tinkoff-bank/otzyvy/480000,tinkoff-bank,5
479999,/bank/tinkoff-bank/otzyvy/479999,tinkoff-bank,5
479952,/bank/sovkombank/otzyvy/479952,sovkombank,5
479939,/bank/tinkoff-bank/otzyvy/479939,tinkoff-bank,5
479916,/bank/sovkombank/otzyvy/479916,sovkombank,5
479906,/bank/alfa-bank/otzyvy/479906,alfa-bank,1
479902,/bank/tinkoff-bank/otzyvy/479902,tinkoff-bank,5
479899,/bank/gazprombank/otzyvy/479899,gazprombank,1
479879,/bank/expobank/otzyvy/479879,expobank,5
479873,/bank/tinkoff-bank/otzyvy/479873,tinkoff-bank,5
479853,/bank/tinkoff-bank/otzyvy/479853,tinkoff-bank,5
479850,/bank/tochka/otzyvy/479850,tochka,5
479843,/bank/tinkoff-bank/otzyvy/479843,tinkoff-bank,5
479842,/bank/tinkoff-bank/otzyvy/479842,tinkoff-bank,5
479837,/bank/tinkoff-bank/otzyvy/479837,tinkoff-bank,5
479836,/bank/sovkombank/otzyvy/479836,sovkombank,5
479827,/bank/tinkoff-bank/otzyvy/479827,tinkoff-bank,5
479806,/bank/sovkombank/otzyvy/479806,sovkombank,5
479786,/bank/sovkombank/otzyvy/479786,sovkombank,5
479766,/bank/sovkombank/otzyvy/479766,sovkombank,5
479762,/bank/gazprombank/otzyvy/479762,gazprombank,5
479760,/bank/gazprombank/otzyvy/479760,gazprombank,5
479759,/bank/mts-bank/otzyvy/479759,mts-bank,1
479757,/bank/tinkoff-bank/otzyvy/479757,tinkoff-bank,5
479756,/bank/sovkombank/otzyvy/479756,sovkombank,5
479743,/bank/tinkoff-bank/otzyvy/479743,tinkoff-bank,5
479739,/bank/sovkombank/otzyvy/479739,sovkombank,5
479734,/bank/tinkoff-bank/otzyvy/479734,tinkoff-bank,5
479729,/bank/tinkoff-bank/otzyvy/479729,tinkoff-bank,5
479725,/bank/khoum-kredit-ehnd-finans-bank/otzyvy/479725,khoum-kredit-ehnd-finans-bank,2
479724,/bank/tinkoff-bank/otzyvy/479724,tinkoff-bank,5
479721,/bank/tinkoff-bank/otzyvy/479721,tinkoff-bank,5
479717,/bank/gazprombank/otzyvy/479717,gazprombank,1
479710,/bank/tinkoff-bank/otzyvy/479710,tinkoff-bank,5
479707,/bank/tinkoff-bank/otzyvy/479707,tinkoff-bank,5
479693,/bank/novikombank/otzyvy/479693,novikombank,1
479692,/bank/modulbank/otzyvy/479692,modulbank,1
479689,/bank/gazprombank/otzyvy/479689,gazprombank,1
479688,/bank/tinkoff-bank/otzyvy/479688,tinkoff-bank,5
479683,/bank/tinkoff-bank/otzyvy/479683,tinkoff-bank,5
479682,/bank/tinkoff-bank/otzyvy/479682,tinkoff-bank,5
479678,/bank/tinkoff-bank/otzyvy/479678,tinkoff-bank,5
479676,/bank/tinkoff-bank/otzyvy/479676,tinkoff-bank,5
479662,/bank/tinkoff-bank/otzyvy/479662,tinkoff-bank,5
479653,/bank/tinkoff-bank/otzyvy/479653,tinkoff-bank,5
479650,/bank/expobank/otzyvy/479650,expobank,1
479647,/bank/tinkoff-bank/otzyvy/479647,tinkoff-bank,5
479644,/bank/tinkoff-bank/otzyvy/479644,tinkoff-bank,5
479642,/bank/renessans-kredit/otzyvy/479642,renessans-kredit,1
479640,/bank/tinkoff-bank/otzyvy/479640,tinkoff-bank,5
479639,/bank/tinkoff-bank/otzyvy/479639,tinkoff-bank,5
479638,/bank/tinkoff-bank/otzyvy/479638,tinkoff-bank,5
479632,/bank/tinkoff-bank/otzyvy/479632,tinkoff-bank,5
479593,/bank/mts-bank/otzyvy/479593,mts-bank,1
479558,/bank/gazprombank/otzyvy/479558,gazprombank,5
479556,/bank/uralsib/otzyvy/479556,uralsib,5
479554,/bank/gazprombank/otzyvy/479554,gazprombank,1
479553,/bank/gazprombank/otzyvy/479553,gazprombank,5
479541,/bank/tinkoff-bank/otzyvy/479541,tinkoff-bank,5
479521,/bank/tinkoff-bank/otzyvy/479521,tinkoff-bank,5
479519,/bank/mts-bank/otzyvy/479519,mts-bank,1
479483,/bank/mts-bank/otzyvy/479483,mts-bank,1
479480,/bank/expobank/otzyvy/479480,expobank,4
479467,/bank/rosselkhozbank/otzyvy/479467,rosselkhozbank,1
479466,/bank/tinkoff-bank/otzyvy/479466,tinkoff-bank,1
479451,/bank/sberbank-rossii/otzyvy/479451,sberbank-rossii,1
479443,/bank/tinkoff-bank/otzyvy/479443,tinkoff-bank,5
479436,/bank/moskovskij-kreditnyj-bank/otzyvy/479436,moskovskij-kreditnyj-bank,1
479431,/bank/tinkoff-bank/otzyvy/479431,tinkoff-bank,5
479415,/bank/gazprombank/otzyvy/479415,gazprombank,3
479410,/bank/tinkoff-bank/otzyvy/479410,tinkoff-bank,5
479409,/bank/tinkoff-bank/otzyvy/479409,tinkoff-bank,5
479396,/bank/tinkoff-bank/otzyvy/479396,tinkoff-bank,5
479391,/bank/tinkoff-bank/otzyvy/479391,tinkoff-bank,5
479373,/bank/tinkoff-bank/otzyvy/479373,tinkoff-bank,5
479368,/bank/tinkoff-bank/otzyvy/479368,tinkoff-bank,5
479367,/bank/tinkoff-bank/otzyvy/479367,tinkoff-bank,5
479366,/bank/tinkoff-bank/otzyvy/479366,tinkoff-bank,5
479364,/bank/alfa-bank/otzyvy/479364,alfa-bank,1
479359,/bank/moskovskij-kreditnyj-bank/otzyvy/479359,moskovskij-kreditnyj-bank,1
479356,/bank/tinkoff-bank/otzyvy/479356,tinkoff-bank,5
479352,/bank/tinkoff-bank/otzyvy/479352,tinkoff-bank,5
479349,/bank/renessans-kredit/otzyvy/479349,renessans-kredit,1
479340,/bank/tinkoff-bank/otzyvy/479340,tinkoff-bank,5
479338,/bank/tinkoff-bank/otzyvy/479338,tinkoff-bank,5
479337,/bank/mts-bank/otzyvy/479337,mts-bank,1
479328,/bank/sberbank-rossii/otzyvy/479328,sberbank-rossii,1
479326,/bank/sovkombank/otzyvy/479326,sovkombank,5
479325,/bank/tinkoff-bank/otzyvy/479325,tinkoff-bank,5
479320,/bank/tinkoff-bank/otzyvy/479320,tinkoff-bank,5
479303,/bank/fk-otkrytie/otzyvy/479303,fk-otkrytie,1
479296,/bank/gazprombank/otzyvy/479296,gazprombank,3
479282,/bank/tinkoff-bank/otzyvy/479282,tinkoff-bank,5
479235,/bank/gazprombank/otzyvy/479235,gazprombank,5
479227,/bank/tinkoff-bank/otzyvy/479227,tinkoff-bank,5
479220,/bank/expobank/otzyvy/479220,expobank,5
479206,/bank/tinkoff-bank/otzyvy/479206,tinkoff-bank,1
479196,/bank/mts-bank/otzyvy/479196,mts-bank,1
479183,/bank/tinkoff-bank/otzyvy/479183,tinkoff-bank,5
479166,/bank/tinkoff-bank/otzyvy/479166,tinkoff-bank,5
479160,/bank/tinkoff-bank/otzyvy/479160,tinkoff-bank,5
479159,/bank/tinkoff-bank/otzyvy/479159,tinkoff-bank,4
479153,/bank/tinkoff-bank/otzyvy/479153,tinkoff-bank,2
479146,/bank/gazprombank/otzyvy/479146,gazprombank,1
479144,/bank/tinkoff-bank/otzyvy/479144,tinkoff-bank,5
479121,/bank/tinkoff-bank/otzyvy/479121,tinkoff-bank,5
479115,/bank/tinkoff-bank/otzyvy/479115,tinkoff-bank,5
479110,/bank/tinkoff-bank/otzyvy/479110,tinkoff-bank,5
479109,/bank/tinkoff-bank/otzyvy/479109,tinkoff-bank,5
479104,/bank/tinkoff-bank/otzyvy/479104,tinkoff-bank,5
479095,/bank/rosgosstrakh-bank/otzyvy/479095,rosgosstrakh-bank,1
479087,/bank/tinkoff-bank/otzyvy/479087,tinkoff-bank,5
479084,/bank/tinkoff-bank/otzyvy/479084,tinkoff-bank,5
479079,/bank/vostochnyj-ehkspress-bank/otzyvy/479079,vostochnyj-ehkspress-bank,1
479077,/bank/mts-bank/otzyvy/479077,mts-bank,5
479075,/bank/tinkoff-bank/otzyvy/479075,tinkoff-bank,1
479073,/bank/tinkoff-bank/otzyvy/479073,tinkoff-bank,5
479068,/bank/sovkombank/otzyvy/479068,sovkombank,5
479064,/bank/sovkombank/otzyvy/479064,sovkombank,5
479062,/bank/mts-bank/otzyvy/479062,mts-bank,1
479061,/bank/sovkombank/otzyvy/479061,sovkombank,5
479043,/bank/tinkoff-bank/otzyvy/479043,tinkoff-bank,5
479041,/bank/mts-bank/otzyvy/479041,mts-bank,1
479034,/bank/ak-bars/otzyvy/479034,ak-bars,1
479022,/bank/tinkoff-bank/otzyvy/479022,tinkoff-bank,5
479018,/bank/tinkoff-bank/otzyvy/479018,tinkoff-bank,5
479006,/bank/rosbank/otzyvy/479006,rosbank,5
478993,/bank/tinkoff-bank/otzyvy/478993,tinkoff-bank,5
478992,/bank/tinkoff-bank/otzyvy/478992,tinkoff-bank,5
478990,/bank/tinkoff-bank/otzyvy/478990,tinkoff-bank,5
478983,/bank/tinkoff-bank/otzyvy/478983,tinkoff-bank,5
478979,/bank/tinkoff-bank/otzyvy/478979,tinkoff-bank,5
478977,/bank/tinkoff-bank/otzyvy/478977,tinkoff-bank,5
478976,/bank/expobank/otzyvy/478976,expobank,5
478974,/bank/mts-bank/otzyvy/478974,mts-bank,1
478973,/bank/tinkoff-bank/otzyvy/478973,tinkoff-bank,5
478970,/bank/tinkoff-bank/otzyvy/478970,tinkoff-bank,5
478963,/bank/tinkoff-bank/otzyvy/478963,tinkoff-bank,5
478959,/bank/tinkoff-bank/otzyvy/478959,tinkoff-bank,1
478941,/bank/gazprombank/otzyvy/478941,gazprombank,5
478938,/bank/gazprombank/otzyvy/478938,gazprombank,5
478936,/bank/fk-otkrytie/otzyvy/478936,fk-otkrytie,1
478927,/bank/gazprombank/otzyvy/478927,gazprombank,1
478917,/bank/tinkoff-bank/otzyvy/478917,tinkoff-bank,5
478909,/bank/tinkoff-bank/otzyvy/478909,tinkoff-bank,5
478906,/bank/mts-bank/otzyvy/478906,mts-bank,4
478902,/bank/tinkoff-bank/otzyvy/478902,tinkoff-bank,5
478894,/bank/tinkoff-bank/otzyvy/478894,tinkoff-bank,5
478840,/bank/rajffajzenbank/otzyvy/478840,rajffajzenbank,1
478838,/bank/tinkoff-bank/otzyvy/478838,tinkoff-bank,5
478824,/bank/tinkoff-bank/otzyvy/478824,tinkoff-bank,5
478819,/bank/gazprombank/otzyvy/478819,gazprombank,1
478814,/bank/tinkoff-bank/otzyvy/478814,tinkoff-bank,5
478812,/bank/sberbank-rossii/otzyvy/478812,sberbank-rossii,1
478798,/bank/tinkoff-bank/otzyvy/478798,tinkoff-bank,5
478797,/bank/expobank/otzyvy/478797,expobank,5
478796,/bank/tinkoff-bank/otzyvy/478796,tinkoff-bank,5
478794,/bank/mts-bank/otzyvy/478794,mts-bank,1
478793,/bank/tinkoff-bank/otzyvy/478793,tinkoff-bank,5
478787,/bank/tinkoff-bank/otzyvy/478787,tinkoff-bank,5
478772,/bank/tinkoff-bank/otzyvy/478772,tinkoff-bank,5
478766,/bank/tinkoff-bank/otzyvy/478766,tinkoff-bank,5
478758,/bank/tinkoff-bank/otzyvy/478758,tinkoff-bank,5
478755,/bank/tinkoff-bank/otzyvy/478755,tinkoff-bank,5
478754,/bank/vtb/otzyvy/478754,vtb,1
478744,/bank/otp-bank/otzyvy/478744,otp-bank,1
478730,/bank/tinkoff-bank/otzyvy/478730,tinkoff-bank,5
478700,/bank/tinkoff-bank/otzyvy/478700,tinkoff-bank,5
478692,/bank/tinkoff-bank/otzyvy/478692,tinkoff-bank,5
478680,/bank/tinkoff-bank/otzyvy/478680,tinkoff-bank,5
478679,/bank/gazprombank/otzyvy/478679,gazprombank,5
478678,/bank/gazprombank/otzyvy/478678,gazprombank,5
478677,/bank/gazprombank/otzyvy/478677,gazprombank,5
478672,/bank/tinkoff-bank/otzyvy/478672,tinkoff-bank,5
478669,/bank/tinkoff-bank/otzyvy/478669,tinkoff-bank,5
478662,/bank/tinkoff-bank/otzyvy/478662,tinkoff-bank,5
478650,/bank/mts-bank/otzyvy/478650,mts-bank,2
478645,/bank/gazprombank/otzyvy/478645,gazprombank,2
478635,/bank/tinkoff-bank/otzyvy/478635,tinkoff-bank,5
478632,/bank/gazprombank/otzyvy/478632,gazprombank,2
478623,/bank/tinkoff-bank/otzyvy/478623,tinkoff-bank,5
478608,/bank/gazprombank/otzyvy/478608,gazprombank,1
478602,/bank/tinkoff-bank/otzyvy/478602,tinkoff-bank,5
478595,/bank/tinkoff-bank/otzyvy/478595,tinkoff-bank,5
478585,/bank/pochta-bank/otzyvy/478585,pochta-bank,1
478579,/bank/gazprombank/otzyvy/478579,gazprombank,5
478577,/bank/gazprombank/otzyvy/478577,gazprombank,5
478575,/bank/gazprombank/otzyvy/478575,gazprombank,5
478573,/bank/tinkoff-bank/otzyvy/478573,tinkoff-bank,5
478564,/bank/sberbank-rossii/otzyvy/478564,sberbank-rossii,1
478559,/bank/tinkoff-bank/otzyvy/478559,tinkoff-bank,5
478557,/bank/tinkoff-bank/otzyvy/478557,tinkoff-bank,5
478556,/bank/mts-bank/otzyvy/478556,mts-bank,1
478552,/bank/tinkoff-bank/otzyvy/478552,tinkoff-bank,5
478549,/bank/gazprombank/otzyvy/478549,gazprombank,5
478546,/bank/tinkoff-bank/otzyvy/478546,tinkoff-bank,1
478545,/bank/gazprombank/otzyvy/478545,gazprombank,5
478542,/bank/gazprombank/otzyvy/478542,gazprombank,5
478534,/bank/rosbank/otzyvy/478534,rosbank,1
478512,/bank/tinkoff-bank/otzyvy/478512,tinkoff-bank,5
478508,/bank/tinkoff-bank/otzyvy/478508,tinkoff-bank,5
478499,/bank/tinkoff-bank/otzyvy/478499,tinkoff-bank,5
478498,/bank/mts-bank/otzyvy/478498,mts-bank,5
478488,/bank/tinkoff-bank/otzyvy/478488,tinkoff-bank,5
478487,/bank/tinkoff-bank/otzyvy/478487,tinkoff-bank,5
478478,/bank/tinkoff-bank/otzyvy/478478,tinkoff-bank,5
478454,/bank/rosbank/otzyvy/478454,rosbank,1
478453,/bank/tinkoff-bank/otzyvy/478453,tinkoff-bank,5
478434,/bank/tinkoff-bank/otzyvy/478434,tinkoff-bank,5
478427,/bank/tinkoff-bank/otzyvy/478427,tinkoff-bank,5
478423,/bank/tinkoff-bank/otzyvy/478423,tinkoff-bank,5
478411,/bank/tinkoff-bank/otzyvy/478411,tinkoff-bank,5
478396,/bank/tinkoff-bank/otzyvy/478396,tinkoff-bank,5
478394,/bank/tinkoff-bank/otzyvy/478394,tinkoff-bank,5
478384,/bank/tinkoff-bank/otzyvy/478384,tinkoff-bank,5
478383,/bank/pochta-bank/otzyvy/478383,pochta-bank,1
478362,/bank/tinkoff-bank/otzyvy/478362,tinkoff-bank,5
478359,/bank/tinkoff-bank/otzyvy/478359,tinkoff-bank,5
478352,/bank/tinkoff-bank/otzyvy/478352,tinkoff-bank,1
478351,/bank/gazprombank/otzyvy/478351,gazprombank,1
478344,/bank/tinkoff-bank/otzyvy/478344,tinkoff-bank,5
478340,/bank/tinkoff-bank/otzyvy/478340,tinkoff-bank,5
478339,/bank/tinkoff-bank/otzyvy/478339,tinkoff-bank,5
478330,/bank/tinkoff-bank/otzyvy/478330,tinkoff-bank,5
478325,/bank/tinkoff-bank/otzyvy/478325,tinkoff-bank,5
478322,/bank/tinkoff-bank/otzyvy/478322,tinkoff-bank,5
478307,/bank/tinkoff-bank/otzyvy/478307,tinkoff-bank,5
478298,/bank/vtb/otzyvy/478298,vtb,1
478296,/bank/tinkoff-bank/otzyvy/478296,tinkoff-bank,5
478286,/bank/tinkoff-bank/otzyvy/478286,tinkoff-bank,5
478285,/bank/tochka/otzyvy/478285,tochka,1
478274,/bank/renessans-kredit/otzyvy/478274,renessans-kredit,1
478261,/bank/tinkoff-bank/otzyvy/478261,tinkoff-bank,5
478251,/bank/gazprombank/otzyvy/478251,gazprombank,1
478225,/bank/sovkombank/otzyvy/478225,sovkombank,5
478219,/bank/uralsib/otzyvy/478219,uralsib,1
478215,/bank/mts-bank/otzyvy/478215,mts-bank,5
478214,/bank/mts-bank/otzyvy/478214,mts-bank,5
478207,/bank/tinkoff-bank/otzyvy/478207,tinkoff-bank,5
478193,/bank/tinkoff-bank/otzyvy/478193,tinkoff-bank,5
478182,/bank/tinkoff-bank/otzyvy/478182,tinkoff-bank,5
478175,/bank/tinkoff-bank/otzyvy/478175,tinkoff-bank,5
478157,/bank/tinkoff-bank/otzyvy/478157,tinkoff-bank,5
478149,/bank/vtb/otzyvy/478149,vtb,1
478140,/bank/gazprombank/otzyvy/478140,gazprombank,5
478137,/bank/gazprombank/otzyvy/478137,gazprombank,5
478134,/bank/tinkoff-bank/otzyvy/478134,tinkoff-bank,5
478102,/bank/tinkoff-bank/otzyvy/478102,tinkoff-bank,5
478095,/bank/tinkoff-bank/otzyvy/478095,tinkoff-bank,5
478079,/bank/tinkoff-bank/otzyvy/478079,tinkoff-bank,5
478071,/bank/mts-bank/otzyvy/478071,mts-bank,1
478069,/bank/sberbank-rossii/otzyvy/478069,sberbank-rossii,1
478067,/bank/renessans-kredit/otzyvy/478067,renessans-kredit,5
478042,/bank/tinkoff-bank/otzyvy/478042,tinkoff-bank,5
478037,/bank/tinkoff-bank/otzyvy/478037,tinkoff-bank,5
478027,/bank/tinkoff-bank/otzyvy/478027,tinkoff-bank,5
478006,/bank/tinkoff-bank/otzyvy/478006,tinkoff-bank,5
478004,/bank/sovkombank/otzyvy/478004,sovkombank,5
478000,/bank/sovkombank/otzyvy/478000,sovkombank,5
477975,/bank/rosbank/otzyvy/477975,rosbank,1
477965,/bank/tinkoff-bank/otzyvy/477965,tinkoff-bank,5
477964,/bank/tinkoff-bank/otzyvy/477964,tinkoff-bank,5
477953,/bank/mts-bank/otzyvy/477953,mts-bank,1
477951,/bank/sovkombank/otzyvy/477951,sovkombank,5
477939,/bank/sberbank-rossii/otzyvy/477939,sberbank-rossii,2
477936,/bank/tinkoff-bank/otzyvy/477936,tinkoff-bank,5
477935,/bank/moskovskij-kreditnyj-bank/otzyvy/477935,moskovskij-kreditnyj-bank,2
477933,/bank/sovkombank/otzyvy/477933,sovkombank,5
477927,/bank/sovkombank/otzyvy/477927,sovkombank,5
477921,/bank/tinkoff-bank/otzyvy/477921,tinkoff-bank,5
477912,/bank/sovkombank/otzyvy/477912,sovkombank,5
477900,/bank/sovkombank/otzyvy/477900,sovkombank,5
477888,/bank/sovkombank/otzyvy/477888,sovkombank,5
477848,/bank/tinkoff-bank/otzyvy/477848,tinkoff-bank,5
477839,/bank/tinkoff-bank/otzyvy/477839,tinkoff-bank,5
477824,/bank/tinkoff-bank/otzyvy/477824,tinkoff-bank,5
477823,/bank/tinkoff-bank/otzyvy/477823,tinkoff-bank,5
477816,/bank/tinkoff-bank/otzyvy/477816,tinkoff-bank,5
477813,/bank/tinkoff-bank/otzyvy/477813,tinkoff-bank,5
477808,/bank/gazprombank/otzyvy/477808,gazprombank,5
477806,/bank/gazprombank/otzyvy/477806,gazprombank,5
477802,/bank/uralsib/otzyvy/477802,uralsib,1
477801,/bank/tinkoff-bank/otzyvy/477801,tinkoff-bank,5
477794,/bank/tinkoff-bank/otzyvy/477794,tinkoff-bank,5
477778,/bank/tinkoff-bank/otzyvy/477778,tinkoff-bank,5
477774,/bank/tinkoff-bank/otzyvy/477774,tinkoff-bank,5
477773,/bank/tinkoff-bank/otzyvy/477773,tinkoff-bank,5
477752,/bank/tinkoff-bank/otzyvy/477752,tinkoff-bank,5
477742,/bank/tinkoff-bank/otzyvy/477742,tinkoff-bank,5
477738,/bank/tinkoff-bank/otzyvy/477738,tinkoff-bank,5
477737,/bank/tinkoff-bank/otzyvy/477737,tinkoff-bank,5
477733,/bank/tinkoff-bank/otzyvy/477733,tinkoff-bank,5
477730,/bank/tinkoff-bank/otzyvy/477730,tinkoff-bank,5
477726,/bank/tinkoff-bank/otzyvy/477726,tinkoff-bank,5
477705,/bank/tinkoff-bank/otzyvy/477705,tinkoff-bank,5
477698,/bank/vtb/otzyvy/477698,vtb,1
477689,/bank/tinkoff-bank/otzyvy/477689,tinkoff-bank,5
477668,/bank/tinkoff-bank/otzyvy/477668,tinkoff-bank,5
477661,/bank/tinkoff-bank/otzyvy/477661,tinkoff-bank,5
477660,/bank/tinkoff-bank/otzyvy/477660,tinkoff-bank,5
477654,/bank/gazprombank/otzyvy/477654,gazprombank,3
477648,/bank/tinkoff-bank/otzyvy/477648,tinkoff-bank,5
477634,/bank/gazprombank/otzyvy/477634,gazprombank,5
477633,/bank/gazprombank/otzyvy/477633,gazprombank,5
470066,/bank/tinkoff-bank/otzyvy/470066,tinkoff-bank,5
470057,/bank/tinkoff-bank/otzyvy/470057,tinkoff-bank,5
466271,/bank/sovkombank/otzyvy/466271,sovkombank,5
466260,/bank/tinkoff-bank/otzyvy/466260,tinkoff-bank,5
466224,/bank/tinkoff-bank/otzyvy/466224,tinkoff-bank,5
466220,/bank/mts-bank/otzyvy/466220,mts-bank,1
466215,/bank/tinkoff-bank/otzyvy/466215,tinkoff-bank,5
466197,/bank/tinkoff-bank/otzyvy/466197,tinkoff-bank,5
466191,/bank/gazprombank/otzyvy/466191,gazprombank,3
466184,/bank/tinkoff-bank/otzyvy/466184,tinkoff-bank,5
466157,/bank/khoum-kredit-ehnd-finans-bank/otzyvy/466157,khoum-kredit-ehnd-finans-bank,1
466156,/bank/gazprombank/otzyvy/466156,gazprombank,1
466148,/bank/uralsib/otzyvy/466148,uralsib,1
466146,/bank/tinkoff-bank/otzyvy/466146,tinkoff-bank,5
466137,/bank/tinkoff-bank/otzyvy/466137,tinkoff-bank,5
466132,/bank/tinkoff-bank/otzyvy/466132,tinkoff-bank,5
466126,/bank/tinkoff-bank/otzyvy/466126,tinkoff-bank,5
466123,/bank/gazprombank/otzyvy/466123,gazprombank,5
466122,/bank/gazprombank/otzyvy/466122,gazprombank,5
466114,/bank/tinkoff-bank/otzyvy/466114,tinkoff-bank,5
466110,/bank/tinkoff-bank/otzyvy/466110,tinkoff-bank,5
466067,/bank/tinkoff-bank/otzyvy/466067,tinkoff-bank,5
466063,/bank/tinkoff-bank/otzyvy/466063,tinkoff-bank,5
466055,/bank/tinkoff-bank/otzyvy/466055,tinkoff-bank,5
466049,/bank/tinkoff-bank/otzyvy/466049,tinkoff-bank,5
466042,/bank/tinkoff-bank/otzyvy/466042,tinkoff-bank,5
466040,/bank/mts-bank/otzyvy/466040,mts-bank,1
466013,/bank/sovkombank/otzyvy/466013,sovkombank,5
466003,/bank/vtb/otzyvy/466003,vtb,1
465988,/bank/tinkoff-bank/otzyvy/465988,tinkoff-bank,1
465985,/bank/renessans-kredit/otzyvy/465985,renessans-kredit,1
465984,/bank/tinkoff-bank/otzyvy/465984,tinkoff-bank,5
465980,/bank/tinkoff-bank/otzyvy/465980,tinkoff-bank,5
465959,/bank/tinkoff-bank/otzyvy/465959,tinkoff-bank,5
465955,/bank/tinkoff-bank/otzyvy/465955,tinkoff-bank,5
465945,/bank/tinkoff-bank/otzyvy/465945,tinkoff-bank,5
465943,/bank/tinkoff-bank/otzyvy/465943,tinkoff-bank,5
465931,/bank/sovkombank/otzyvy/465931,sovkombank,5
465916,/bank/tinkoff-bank/otzyvy/465916,tinkoff-bank,5
465913,/bank/tinkoff-bank/otzyvy/465913,tinkoff-bank,5
465908,/bank/tinkoff-bank/otzyvy/465908,tinkoff-bank,5
465907,/bank/tinkoff-bank/otzyvy/465907,tinkoff-bank,5
465903,/bank/gazprombank/otzyvy/465903,gazprombank,5
465893,/bank/gazprombank/otzyvy/465893,gazprombank,5
465883,/bank/mts-bank/otzyvy/465883,mts-bank,1
465865,/bank/moskovskij-kreditnyj-bank/otzyvy/465865,moskovskij-kreditnyj-bank,1
465864,/bank/tinkoff-bank/otzyvy/465864,tinkoff-bank,5
465856,/bank/sovkombank/otzyvy/465856,sovkombank,2
465850,/bank/tinkoff-bank/otzyvy/465850,tinkoff-bank,4
465844,/bank/tinkoff-bank/otzyvy/465844,tinkoff-bank,5
465830,/bank/tinkoff-bank/otzyvy/465830,tinkoff-bank,5
465827,/bank/tinkoff-bank/otzyvy/465827,tinkoff-bank,5
465826,/bank/tinkoff-bank/otzyvy/465826,tinkoff-bank,5
465820,/bank/fk-otkrytie/otzyvy/465820,fk-otkrytie,5
465818,/bank/tinkoff-bank/otzyvy/465818,tinkoff-bank,5
465814,/bank/renessans-kredit/otzyvy/465814,renessans-kredit,1
465806,/bank/tinkoff-bank/otzyvy/465806,tinkoff-bank,5
465802,/bank/mts-bank/otzyvy/465802,mts-bank,1
465800,/bank/tinkoff-bank/otzyvy/465800,tinkoff-bank,5
465790,/bank/tinkoff-bank/otzyvy/465790,tinkoff-bank,5
465777,/bank/sberbank-rossii/otzyvy/465777,sberbank-rossii,1
465758,/bank/sberbank-rossii/otzyvy/465758,sberbank-rossii,2
465746,/bank/sberbank-rossii/otzyvy/465746,sberbank-rossii,1
465742,/bank/vtb/otzyvy/465742,vtb,5
465720,/bank/tinkoff-bank/otzyvy/465720,tinkoff-bank,5
465714,/bank/tinkoff-bank/otzyvy/465714,tinkoff-bank,5
465698,/bank/sberbank-rossii/otzyvy/465698,sberbank-rossii,1
465689,/bank/vostochnyj-ehkspress-bank/otzyvy/465689,vostochnyj-ehkspress-bank,1
465627,/bank/tinkoff-bank/otzyvy/465627,tinkoff-bank,5
465623,/bank/tinkoff-bank/otzyvy/465623,tinkoff-bank,5
465619,/bank/sovkombank/otzyvy/465619,sovkombank,5
465616,/bank/sovkombank/otzyvy/465616,sovkombank,5
465612,/bank/tinkoff-bank/otzyvy/465612,tinkoff-bank,5
465608,/bank/tinkoff-bank/otzyvy/465608,tinkoff-bank,5
465607,/bank/tinkoff-bank/otzyvy/465607,tinkoff-bank,5
